Id,artist_id,album_id,album_release_date,name,disc_number,duration_ms,explicit,popularity,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0n84KQcjfidLn70aI15niR,7GacyaFUp0qkEJglERX9N7,4m56Ae5dOv24XbtQLYtXKp,2019-12-13,Wanderlust!,1,203076,False,49,1,0.793,0.716,1,-7.46,1,0.11,0.621,0,0.0826,0.561,103.995,4
0YQhL2lcgdzO0NN4gny7z9,7GacyaFUp0qkEJglERX9N7,4m56Ae5dOv24XbtQLYtXKp,2019-12-13,Il Giro Del Mondo,1,213560,False,48,2,0.831,0.492,9,-8.155,1,0.126,0.464,0,0.116,0.699,117.999,4
156i4J5agtPwB4fpXbfji4,7GacyaFUp0qkEJglERX9N7,4m56Ae5dOv24XbtQLYtXKp,2019-12-13,Disegno,1,172000,False,43,3,0.477,0.725,11,-4.146,1,0.219,0.173,0,0.107,0.446,71.256,4
6jm6xEF89GMviLo8GILp6z,7GacyaFUp0qkEJglERX9N7,4m56Ae5dOv24XbtQLYtXKp,2019-12-13,"Testa tra le nuvole, Pt. 0",1,172975,False,43,4,0.653,0.426,3,-9.477,1,0.12,0.34,0,0.0911,0.556,139.616,4
208GsvgqNqRSaJP4ru5pVG,7GacyaFUp0qkEJglERX9N7,4m56Ae5dOv24XbtQLYtXKp,2019-12-13,"Testa tra le nuvole, Pt. 1",1,143399,False,54,5,0.72,0.397,8,-8.259,1,0.0606,0.699,0,0.129,0.532,83.1,4
4SUA6qcBoMD0CRbVTEKTHU,7GacyaFUp0qkEJglERX9N7,4m56Ae5dOv24XbtQLYtXKp,2019-12-13,Temporale (24 marzo),1,201286,False,37,6,0.614,0.365,8,-7.523,1,0.0636,0.413,0,0.282,0.438,116.802,3
1pPRoPrekka6FhTqRp5KER,7GacyaFUp0qkEJglERX9N7,4m56Ae5dOv24XbtQLYtXKp,2019-12-13,Dove Sei?,1,257142,False,52,7,0.739,0.462,1,-7.472,0,0.114,0.429,0,0.0987,0.617,139.957,4
0LFmCt63EFdxJG0mB1XcxK,7GacyaFUp0qkEJglERX9N7,4m56Ae5dOv24XbtQLYtXKp,2019-12-13,Tempo Al Tempo,1,199139,False,41,8,0.526,0.579,0,-7.636,1,0.0653,0.481,0,0.0914,0.732,77.106,4
1jJMhPp0Rm6lAi077PXeEQ,7GacyaFUp0qkEJglERX9N7,4m56Ae5dOv24XbtQLYtXKp,2019-12-13,Cin Cin,1,180094,False,63,9,0.701,0.634,1,-4.16,1,0.0344,0.261,0,0.131,0.371,121.047,4
6E7BujCev3pJEG6z50H6rU,7GacyaFUp0qkEJglERX9N7,4m56Ae5dOv24XbtQLYtXKp,2019-12-13,Disegno - Piano E Voce,1,153163,False,32,10,0.657,0.283,11,-8.313,1,0.0957,0.562,0,0.17,0.245,150.096,4
0Nk2DGLf3zTJnDHrCQsiDW,7GacyaFUp0qkEJglERX9N7,4m56Ae5dOv24XbtQLYtXKp,2019-12-13,Wanderlust! - Piano E Voce,1,191501,False,32,11,0.789,0.309,6,-11.687,1,0.0474,0.754,0,0.139,0.536,104.07,4
1qt3eVcuxkTiXEkIuBDgZN,70KwF5p6fS97rw3rQxPht5,5EH0UhVXfesV6GPqfd4YYz,2019-03-15,Still Prestigio (feat. E Money),1,149268,False,3,1,0.586,0.73,4,-7.944,0,0.275,0.26,0,0.367,0.39,164.056,4
0nSeR5mNca3x5HKTgcOIlr,70KwF5p6fS97rw3rQxPht5,5EH0UhVXfesV6GPqfd4YYz,2019-03-15,Aspettami qui,1,154833,False,4,2,0.772,0.765,10,-5.983,0,0.239,0.555,3.04e-06,0.0719,0.775,90.023,4
2Jyw4TVnVEU6ioLewEpQLD,70KwF5p6fS97rw3rQxPht5,5EH0UhVXfesV6GPqfd4YYz,2019-03-15,Puff Daddy,1,163941,False,3,3,0.589,0.775,11,-6.125,0,0.406,0.661,0,0.579,0.713,85.432,4
03VT2TEqgvy2BKKnyFgew2,70KwF5p6fS97rw3rQxPht5,5EH0UhVXfesV6GPqfd4YYz,2019-03-15,Questa vita mi ha scelto,1,176203,False,2,4,0.706,0.745,11,-9.208,1,0.143,0.4,0,0.083,0.865,89.284,4
5WYgsGIcIps16vGvRSj6tu,70KwF5p6fS97rw3rQxPht5,5EH0UhVXfesV6GPqfd4YYz,2019-03-15,Nuvole e Bugie,1,200972,False,2,5,0.5,0.673,11,-7.769,0,0.207,0.657,0,0.196,0.565,107.416,4
4EkQibEbknqLFxlh1tHdm7,70KwF5p6fS97rw3rQxPht5,5EH0UhVXfesV6GPqfd4YYz,2019-03-15,Soldi e gioielli,1,158674,False,2,6,0.543,0.9,9,-4.838,1,0.419,0.621,0,0.407,0.714,166.158,4
36MTuEizPQhA1icssHOs5N,70KwF5p6fS97rw3rQxPht5,5EH0UhVXfesV6GPqfd4YYz,2019-03-15,Riparto dall'inizio,1,190112,False,2,7,0.452,0.802,1,-8.46,1,0.335,0.527,0,0.0945,0.73,87.336,4
0CORVBWqDvibxKpP29OOBJ,70KwF5p6fS97rw3rQxPht5,5EH0UhVXfesV6GPqfd4YYz,2019-03-15,Quando hai perso tutto,1,154764,False,2,8,0.465,0.882,1,-5.495,1,0.352,0.439,0,0.362,0.535,169.979,4
5dXsa9cAKooMHDJrtCFdj0,70KwF5p6fS97rw3rQxPht5,2IglU2dQj20HbZQ4K0Jf5O,2015-01-01,Rime Amore Poesia,1,239812,False,0,1,0.649,0.871,5,-4.749,0,0.269,0.402,0,0.36,0.521,80.018,4
6c5tfDw0OIP5dvgHBPia46,70KwF5p6fS97rw3rQxPht5,2IglU2dQj20HbZQ4K0Jf5O,2015-01-01,L'unica a salvarmi,1,190053,False,0,2,0.354,0.652,1,-7.503,0,0.293,0.0453,0.00015,0.0972,0.135,86.082,1
1wghVbdbZCTq66SIaXFl1s,70KwF5p6fS97rw3rQxPht5,2IglU2dQj20HbZQ4K0Jf5O,2015-01-01,Nati nei guai (feat. Rob Lucas),1,197571,False,0,3,0.587,0.801,1,-5.52,0,0.163,0.000238,0,0.119,0.4,139.896,4
1txdXR9xwW5I4zqlF5MmQX,70KwF5p6fS97rw3rQxPht5,2IglU2dQj20HbZQ4K0Jf5O,2015-01-01,Vogliono spiegarmi come si fa,1,142833,False,0,4,0.831,0.682,2,-6.964,1,0.237,0.0593,0,0.0654,0.527,89.995,4
3w4rb0N33KOOPfFbV0HQrv,70KwF5p6fS97rw3rQxPht5,2IglU2dQj20HbZQ4K0Jf5O,2015-01-01,Solo l'amore ci potrà salvare,1,202421,False,0,5,0.836,0.803,10,-4.25,0,0.328,0.0717,0,0.118,0.599,94.993,4
1PlOmSDWfgzJMMxcN2JiWl,70KwF5p6fS97rw3rQxPht5,2IglU2dQj20HbZQ4K0Jf5O,2015-01-01,Non puoi capirlo (feat. Deal Pacino),1,184687,False,0,6,0.443,0.901,9,-3.966,0,0.347,0.313,0,0.122,0.312,95.721,3
3Dscdy2j8Eg4cmj48BDXOQ,70KwF5p6fS97rw3rQxPht5,2IglU2dQj20HbZQ4K0Jf5O,2015-01-01,Tutto l'amore che ho (feat. Kris Kolo),1,185357,False,0,7,0.597,0.572,4,-3.0,0,0.127,0.451,0,0.05,0.367,139.581,4
0FyZmL4T2qVfgrCYFHf8o0,70KwF5p6fS97rw3rQxPht5,2IglU2dQj20HbZQ4K0Jf5O,2015-01-01,Ogni giorno è festa (feat. Gose),1,227213,False,0,8,0.838,0.747,1,-3.445,1,0.245,0.17,0,0.15,0.534,122.065,4
5oKOsa6ppY2WE88pqtBIyw,70KwF5p6fS97rw3rQxPht5,2IglU2dQj20HbZQ4K0Jf5O,2015-01-01,Come un cane (feat. Louis Dee),1,151153,False,0,9,0.727,0.693,7,-4.898,0,0.302,0.763,0,0.222,0.764,77.975,4
7lmh68KciPMY3VrBbvRV4L,70KwF5p6fS97rw3rQxPht5,2IglU2dQj20HbZQ4K0Jf5O,2015-01-01,Parole nel caricatore (feat. Uzi Junkana),1,179634,False,0,10,0.687,0.884,9,-3.148,0,0.373,0.0782,0,0.0814,0.496,82.457,4
1T59ArPHJluMnVBIzuxQ0p,70KwF5p6fS97rw3rQxPht5,2IglU2dQj20HbZQ4K0Jf5O,2015-01-01,Sogno tutti i giorni,1,179325,False,0,11,0.32,0.819,11,-4.219,0,0.215,0.444,0,0.378,0.411,177.636,4
0pC5R53wmgI8svNHzP4pZS,70KwF5p6fS97rw3rQxPht5,2IglU2dQj20HbZQ4K0Jf5O,2015-01-01,Grossi problemi,1,165346,False,0,12,0.886,0.834,0,-5.332,1,0.325,0.115,0,0.334,0.553,130.02,4
7LoUagePZnQLGlEOa8EMbD,70KwF5p6fS97rw3rQxPht5,2IglU2dQj20HbZQ4K0Jf5O,2015-01-01,Non piangere (feat. Alessandro Ray),1,250426,False,0,13,0.701,0.664,2,-5.667,0,0.0403,0.0532,0,0.139,0.286,82.03,4
6ea18uCH1dyZSnHz8VzYcw,70KwF5p6fS97rw3rQxPht5,0BpsTQVrN1BqlVCdQxrerG,2014-01-01,Ius Music,1,145008,False,1,1,0.633,0.764,7,-5.095,1,0.253,0.016,0,0.327,0.476,88.273,4
51ZEQtBlyQTpBERF9DQ53y,70KwF5p6fS97rw3rQxPht5,0BpsTQVrN1BqlVCdQxrerG,2014-01-01,Guerrieri,1,203575,False,3,2,0.651,0.961,6,-3.328,1,0.158,0.508,0,0.146,0.72,90.025,4
7hKXVx6DHRN52n4UNUUsCN,70KwF5p6fS97rw3rQxPht5,0BpsTQVrN1BqlVCdQxrerG,2014-01-01,Vota Amir - Gmix,1,159480,False,0,3,0.51,0.864,1,-0.928,1,0.293,0.481,1.09e-06,0.0652,0.61,93.929,4
2BpTWJmabAuOV3h14T3zh4,70KwF5p6fS97rw3rQxPht5,0BpsTQVrN1BqlVCdQxrerG,2014-01-01,Ho Stile,1,180979,False,0,4,0.73,0.89,5,-3.249,1,0.148,0.197,0,0.31,0.538,99.991,4
2gAR7KKahKTMUF2zg6rNyf,70KwF5p6fS97rw3rQxPht5,0BpsTQVrN1BqlVCdQxrerG,2014-01-01,Giovane Highlander,1,170765,False,0,5,0.646,0.918,5,-3.103,0,0.242,0.298,0,0.156,0.617,92.06,4
2i7H5lfP5Xo2HsVRUGnykH,70KwF5p6fS97rw3rQxPht5,0BpsTQVrN1BqlVCdQxrerG,2014-01-01,Dipende da te,1,172202,False,0,6,0.649,0.94,7,-3.019,1,0.246,0.31,0,0.821,0.858,87.035,4
4uRUHnLUkH1RjoIaTyeopG,70KwF5p6fS97rw3rQxPht5,0BpsTQVrN1BqlVCdQxrerG,2014-01-01,Jay-Z,1,200022,False,0,7,0.694,0.792,5,-3.648,0,0.222,0.39,0,0.315,0.722,129.833,4
305wRLn5girtgH0BTAehYu,70KwF5p6fS97rw3rQxPht5,0BpsTQVrN1BqlVCdQxrerG,2014-01-01,Bambino senza paura (feat. Louis Dee),1,316633,False,0,8,0.635,0.936,9,-3.313,0,0.413,0.0682,0,0.757,0.486,143.057,4
5XdYzXDW4BAnoeUNq1Fq9E,70KwF5p6fS97rw3rQxPht5,0BpsTQVrN1BqlVCdQxrerG,2014-01-01,Baise La Police,1,151199,False,0,9,0.681,0.914,0,-2.509,1,0.134,0.0504,1.06e-05,0.327,0.47,92.993,4
5cxWJvZvgWK82zQbJu1UzU,70KwF5p6fS97rw3rQxPht5,0BpsTQVrN1BqlVCdQxrerG,2014-01-01,Torneremo a splendere,1,189887,False,0,10,0.678,0.864,9,-4.109,0,0.213,0.111,0,0.0862,0.587,78.046,4
1KwlR5xB8sYo5i3LcHLC62,70KwF5p6fS97rw3rQxPht5,0BpsTQVrN1BqlVCdQxrerG,2014-01-01,Fiero meticcio,1,191689,False,0,11,0.383,0.987,4,-2.136,1,0.325,0.147,0,0.364,0.673,85.453,4
7epkIDYlmGgsl3jQ2i4CoU,70KwF5p6fS97rw3rQxPht5,0BpsTQVrN1BqlVCdQxrerG,2014-01-01,Cane mangia cane (feat. Alessandro Ray),1,166821,False,0,12,0.597,0.889,0,-2.444,1,0.148,0.282,0,0.14,0.654,69.978,4
5hkpAdP6aoew65cA7xsWSH,70KwF5p6fS97rw3rQxPht5,0BpsTQVrN1BqlVCdQxrerG,2014-01-01,L'ultimo uomo sulla terra,1,252581,False,0,13,0.67,0.783,9,-5.059,0,0.328,0.0378,0,0.215,0.605,138.122,4
1wfx55DL9a7GQBCoZwLED2,70KwF5p6fS97rw3rQxPht5,5ie1cbBUwLzD2ILwexU5rK,2012-01-01,Grandezza Naturale,1,172346,False,0,1,0.517,0.895,2,-4.593,1,0.367,0.287,0,0.264,0.466,113.445,5
0fPqJPQ08XOinHoRq15nBh,70KwF5p6fS97rw3rQxPht5,5ie1cbBUwLzD2ILwexU5rK,2012-01-01,Dura un giorno (feat. Alessandro Ray),1,182893,False,0,2,0.36,0.791,6,-4.399,0,0.0617,0.567,0,0.0783,0.347,90.832,4
6VXmaoa9EYwWnThDZlKf7u,70KwF5p6fS97rw3rQxPht5,5ie1cbBUwLzD2ILwexU5rK,2012-01-01,La mia pelle,1,212786,False,2,3,0.667,0.784,1,-5.744,1,0.308,0.558,0,0.144,0.677,113.154,5
2cgnWlZbvL9vmFveKsA7dt,70KwF5p6fS97rw3rQxPht5,5ie1cbBUwLzD2ILwexU5rK,2012-01-01,Red carpet boy,1,184880,False,0,4,0.68,0.934,8,-4.661,1,0.332,0.125,0,0.188,0.545,160.034,4
7nm9jEMiJxbbwEAfjE1tvi,70KwF5p6fS97rw3rQxPht5,5ie1cbBUwLzD2ILwexU5rK,2012-01-01,Astronavi (feat. Alessandro Ray),1,205186,False,0,5,0.491,0.544,4,-9.123,0,0.345,0.492,0,0.132,0.42,77.609,4
2U2BlvDiuuN6PTh4MQrZ7R,70KwF5p6fS97rw3rQxPht5,5ie1cbBUwLzD2ILwexU5rK,2012-01-01,Ti auguro il meglio,1,198786,False,0,6,0.549,0.64,8,-6.424,1,0.47,0.513,0,0.248,0.669,78.539,4
5BFEeCkDIr828UlJhbnU1w,70KwF5p6fS97rw3rQxPht5,5ie1cbBUwLzD2ILwexU5rK,2012-01-01,Il potere delle note (feat. Brusco),1,196906,False,0,7,0.374,0.905,7,-4.453,1,0.402,0.634,0,0.217,0.587,72.898,4
5VyKKATcMoJlMIZwKAgGhC,70KwF5p6fS97rw3rQxPht5,5ie1cbBUwLzD2ILwexU5rK,2012-01-01,Non mi manca niente,1,157773,False,0,8,0.718,0.831,9,-4.735,1,0.351,0.17,0,0.186,0.604,119.899,5
7ILTnvbaVDWWL9SCbM7VX9,70KwF5p6fS97rw3rQxPht5,5ie1cbBUwLzD2ILwexU5rK,2012-01-01,Siamo un team,1,263146,False,0,9,0.587,0.716,11,-7.153,0,0.173,0.176,0,0.25,0.331,134.857,4
2TaAHJllq209xh4T0z3sfh,70KwF5p6fS97rw3rQxPht5,5ie1cbBUwLzD2ILwexU5rK,2012-01-01,Dichiarazione d'amore (feat. Tormento),1,184346,False,0,10,0.518,0.774,9,-8.166,0,0.352,0.326,0,0.146,0.316,179.243,4
70EwnT6qB0xBo578I94EFS,70KwF5p6fS97rw3rQxPht5,5ie1cbBUwLzD2ILwexU5rK,2012-01-01,Lottare è tutto quello che so,1,246733,False,0,11,0.43,0.655,1,-8.031,0,0.407,0.19,0,0.144,0.375,108.915,5
0robT2VCqyEa6KlI01THKx,70KwF5p6fS97rw3rQxPht5,5ie1cbBUwLzD2ILwexU5rK,2012-01-01,Inossidabile pt.2,1,349866,False,1,12,0.509,0.865,2,-5.756,0,0.402,0.392,0,0.343,0.423,139.899,4
3sD40P6bOnJszfJpMgMh4j,70KwF5p6fS97rw3rQxPht5,13tBRC13WqCJSIMfF6BGKc,2011-01-01,intro,1,56228,False,0,1,0.664,0.983,8,-9.918,1,0.604,0.834,0,0.738,0.509,113.249,3
1RPp33iQ7N5pg9C42fRwGR,70KwF5p6fS97rw3rQxPht5,13tBRC13WqCJSIMfF6BGKc,2011-01-01,Sono una star,1,197144,False,0,2,0.791,0.537,7,-11.047,1,0.203,0.11,0,0.139,0.562,85.034,4
4yqKMC2AwIxjuD7RTIfeJh,70KwF5p6fS97rw3rQxPht5,13tBRC13WqCJSIMfF6BGKc,2011-01-01,Ci vediamo domani,1,193009,False,0,3,0.699,0.654,0,-8.391,0,0.263,0.405,0,0.282,0.648,149.999,4
5nFD35aowzRg9q7nq4v21j,70KwF5p6fS97rw3rQxPht5,13tBRC13WqCJSIMfF6BGKc,2011-01-01,Random,1,161972,False,0,4,0.621,0.684,0,-9.538,1,0.4,0.0452,0,0.287,0.811,174.329,4
1R8YHSkzolu2fstjwZ0PpJ,70KwF5p6fS97rw3rQxPht5,13tBRC13WqCJSIMfF6BGKc,2011-01-01,Telegrammi e chiamate,1,195765,False,0,5,0.742,0.672,5,-10.635,0,0.297,0.267,0,0.0757,0.677,84.926,4
0mv47tcFKLfTdTy6yEZF6N,70KwF5p6fS97rw3rQxPht5,13tBRC13WqCJSIMfF6BGKc,2011-01-01,L'Hip Hop mi ha spezzato il cuore - Remix,1,167426,False,0,6,0.465,0.915,6,-8.091,1,0.366,0.019,0,0.0595,0.313,134.73,3
0WDixXS5ig93xPHuxaGvGz,70KwF5p6fS97rw3rQxPht5,13tBRC13WqCJSIMfF6BGKc,2011-01-01,Flashback,1,209337,False,0,7,0.484,0.783,0,-9.575,1,0.24,0.376,0,0.483,0.757,167.934,4
5oJJi43O1VP9VKNRBI5wxe,70KwF5p6fS97rw3rQxPht5,2Qd3tj7fprnhZJ41Rl1gEP,2011-01-01,Game Over - Remix,1,151118,False,0,1,0.339,0.889,2,-5.554,1,0.047,1.43e-05,0.868,0.409,0.483,177.892,4
0tCiVB9BvNJCvty1P0sOvo,70KwF5p6fS97rw3rQxPht5,2Qd3tj7fprnhZJ41Rl1gEP,2011-01-01,Questa è Roma - Remix,1,234318,False,0,2,0.609,0.944,1,-5.172,1,0.269,0.144,0,0.609,0.725,84.018,4
4Zp3Vu2asAcPxyzgNHXnZK,70KwF5p6fS97rw3rQxPht5,2Qd3tj7fprnhZJ41Rl1gEP,2011-01-01,Togli quel riflettore (feat. Two Fingerz) - Remix,1,163004,False,0,3,0.637,0.797,2,-6.051,0,0.254,0.0288,0,0.376,0.933,87.897,4
1HgFLQY8SLtrSx60sHfhGg,70KwF5p6fS97rw3rQxPht5,2Qd3tj7fprnhZJ41Rl1gEP,2011-01-01,Multilingue (feat. Megae Haze S.A.S.) - Remix,1,153234,False,0,4,0.6,0.806,7,-7.234,0,0.0742,0.0296,0.000405,0.416,0.45,156.103,4
3pIIGM6xH3nZFb5iq9K3Ek,70KwF5p6fS97rw3rQxPht5,2Qd3tj7fprnhZJ41Rl1gEP,2011-01-01,Siamo liberi (feat. Bassi Maestro) - Remix,1,240587,False,0,5,0.537,0.858,11,-5.59,0,0.395,0.0986,0,0.43,0.833,105.673,5
0qH4N3XIr0l96dP3ko6JMX,70KwF5p6fS97rw3rQxPht5,2Qd3tj7fprnhZJ41Rl1gEP,2011-01-01,Una vita così - Remix,1,85733,False,0,6,0.445,0.857,11,-5.872,0,0.221,0.00344,0,0.399,0.627,89.778,4
5jfqRatAHNSYhARhrUIkiI,70KwF5p6fS97rw3rQxPht5,2Qd3tj7fprnhZJ41Rl1gEP,2011-01-01,Febbre alta - Remix,1,145815,False,0,7,0.686,0.973,0,-4.911,1,0.229,0.00422,0.000749,0.573,0.502,140.075,4
4e76JHtJ1Wp8WKyWAEZE9f,70KwF5p6fS97rw3rQxPht5,2Qd3tj7fprnhZJ41Rl1gEP,2011-01-01,Paura di nessuno - Remix,1,147069,False,0,8,0.472,0.943,1,-5.467,0,0.428,0.263,0,0.607,0.614,170.312,4
4x2CTVsidToy3aPSB50mXO,70KwF5p6fS97rw3rQxPht5,2Qd3tj7fprnhZJ41Rl1gEP,2011-01-01,Se alzi gli occhi al cielo (feat. Joice Loretta Grace) - Remix,1,260048,False,0,9,0.513,0.664,2,-6.311,0,0.283,0.404,4.67e-06,0.238,0.351,80.327,4
1wjAoe43nWrv8SKoJcMih1,70KwF5p6fS97rw3rQxPht5,2Qd3tj7fprnhZJ41Rl1gEP,2011-01-01,Game Over - Luchino Remix,1,210991,False,0,10,0.643,0.877,7,-7.522,1,0.4,0.0766,0,0.0861,0.251,82.965,4
7dqVF7SLIUTQ0hbMoyScNa,70KwF5p6fS97rw3rQxPht5,2WP0WPGmClecBV0gm46eVh,2011,Le onde,1,293506,False,2,1,0.753,0.8,9,-4.767,1,0.0475,0.443,0.874,0.107,0.125,119.912,3
1FNGnNpimQIHWigVtSWjfM,70KwF5p6fS97rw3rQxPht5,2WP0WPGmClecBV0gm46eVh,2011,La parte del figlio,1,200253,False,2,2,0.689,0.822,0,-4.56,0,0.262,0.159,0,0.238,0.64,107.999,4
4tvuRu4pdbfpR2HdDeXSxc,70KwF5p6fS97rw3rQxPht5,2WP0WPGmClecBV0gm46eVh,2011,Scialla,1,274453,False,18,3,0.439,0.836,6,-5.64,1,0.0713,0.0471,0,0.0829,0.182,112.254,5
06IHlFqZf9GCGOP6htCQGE,70KwF5p6fS97rw3rQxPht5,2WP0WPGmClecBV0gm46eVh,2011,Mr. Slide,1,172080,False,2,4,0.442,0.267,4,-9.873,1,0.0413,0.929,0.789,0.0856,0.0416,105.779,3
5vixZ0bmiTvuSLURqGIZcp,70KwF5p6fS97rw3rQxPht5,2WP0WPGmClecBV0gm46eVh,2011,Pool Party,1,251400,False,2,5,0.844,0.713,5,-6.962,0,0.0324,0.464,0.824,0.172,0.538,129.981,4
45eHhp5m2SMlFEaqWRJcyZ,70KwF5p6fS97rw3rQxPht5,2WP0WPGmClecBV0gm46eVh,2011,Macchina gialla,1,183240,False,2,6,0.609,0.853,1,-6.32,0,0.0486,0.207,0.65,0.108,0.756,160.121,4
3XxAZL7SBby3wEfXl1hXUi,70KwF5p6fS97rw3rQxPht5,2WP0WPGmClecBV0gm46eVh,2011,La strada parla,1,253346,False,2,7,0.393,0.725,2,-4.942,1,0.209,0.24,0,0.207,0.167,167.822,4
1MDOm1LxbtKeWcEwIrXXZ0,70KwF5p6fS97rw3rQxPht5,2WP0WPGmClecBV0gm46eVh,2011,Discoteque,1,152466,False,2,8,0.58,0.963,6,-5.248,0,0.0423,0.00428,0.937,0.323,0.957,127.983,4
2l7bRiwjUmThNy4u7SDmTt,70KwF5p6fS97rw3rQxPht5,2WP0WPGmClecBV0gm46eVh,2011,Scialla (Variazioni sul tema),1,130933,False,2,9,0.67,0.628,6,-6.516,1,0.0737,0.54,0.962,0.0887,0.29,167.947,4
4SL0PPrMsQlkP9zwU4Hzci,70KwF5p6fS97rw3rQxPht5,2WP0WPGmClecBV0gm46eVh,2011,Il gatto e la pioggia,1,141480,False,2,10,0.558,0.199,7,-12.76,1,0.0276,0.861,0.858,0.123,0.32,99.988,4
6iOmcZeHfhHZcoE8Vqdv8N,70KwF5p6fS97rw3rQxPht5,2WP0WPGmClecBV0gm46eVh,2011,Le ali per volare,1,217520,False,6,11,0.544,0.7,9,-6.217,0,0.205,0.0488,2.99e-05,0.161,0.258,109.629,5
5Hl271wP8Q2WXiUPTwvBcm,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Game over,1,223360,False,1,1,0.55,0.919,7,-4.902,0,0.246,0.0378,0,0.269,0.368,82.96,4
3VNcs7EtA1DuvJ2OgenEt1,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Le mie illusioni,1,188293,False,1,2,0.42,0.889,9,-3.175,1,0.379,0.159,0,0.0416,0.56,77.032,4
3FW8tPwWNXNSg9zHy0bWV1,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Vada come vada (feat. Daniele Vit),1,163573,False,0,3,0.427,0.884,11,-4.026,0,0.284,0.476,0,0.604,0.567,82.373,4
6h6xJU3sGVmAGUX5Z4TJuW,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Dimmi che succede (feat. Killa Cali),1,206826,False,0,4,0.399,0.949,1,-2.925,1,0.0869,0.0636,0,0.0982,0.364,114.491,5
0SHKm43yYE8iY0kH0FM1S2,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Togli quel riflettore (feat. Two Fingerz),1,188626,False,1,5,0.612,0.781,7,-3.467,0,0.251,0.112,0,0.345,0.811,87.084,4
10fEbDFflcjnTTs36eQZtn,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Multilingue (feat. Megae Haze S.A.S.),1,275173,False,0,6,0.504,0.866,5,-4.22,1,0.0981,0.141,0,0.371,0.414,156.288,4
0NkMmAjqSV7STjmBleOPFs,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Cerchiamo ancora (feat. Frank Siciliano),1,179080,False,0,7,0.539,0.904,11,-5.212,0,0.182,0.133,0,0.471,0.703,92.04,4
2UKYwJMcHa0PJUblZhvDSE,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Stessa madre (feat. Saga),1,153480,False,0,8,0.724,0.935,4,-3.567,1,0.193,0.149,0,0.175,0.243,89.993,4
7dgonVGjNaOtL6E9sV8iop,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Puoi farmi quello che vuoi (feat. P Starr),1,207706,False,0,9,0.508,0.922,1,-2.715,1,0.299,0.107,0,0.182,0.757,173.883,4
05QYm5vYEvtYJ1Xo916QCx,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Sempre più grande,1,171853,False,0,10,0.656,0.941,8,-5.136,0,0.421,0.0733,0,0.312,0.551,108.512,5
2wYyiwAsFZIZdB6lnlLw9A,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Non attendo (feat. Entics),1,184906,False,0,11,0.848,0.891,7,-5.5,1,0.335,0.162,0,0.264,0.377,94.96,4
5DwO6IhI82EGvH7TkCN2vD,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Stringo i denti (feat. Jack the Smoker),1,195160,False,0,12,0.622,0.985,6,-5.538,0,0.343,0.0823,0,0.317,0.512,87.071,4
7MSLt1NSfASnjZmtQ1Oliz,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Restare a lottare (feat. La Miss),1,177226,False,0,13,0.454,0.763,5,-6.006,0,0.284,0.161,0,0.0984,0.459,88.505,4
5aInjHFidc7A1SkCd9pfox,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Vendetta (feat. Rapcore),1,185880,False,1,14,0.449,0.782,8,-6.334,1,0.283,0.158,0,0.331,0.74,160.516,4
67y30qOdkIMqYlZ2fe85oD,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,"Vera resistenza (feat. Baby K, Killa Cali)",1,249933,False,0,15,0.476,0.896,1,-4.814,1,0.317,0.0157,0,0.255,0.178,155.591,4
6y5ASnSIA0DCc1zlDJ4xZd,70KwF5p6fS97rw3rQxPht5,0IndHzD8p5TU0QjZbek3R0,2010-03-19,Questo è Amir - Remix,1,143533,False,0,16,0.422,0.839,11,-3.919,1,0.25,0.172,0,0.0891,0.234,79.977,4
