Id,artist_id,album_id,album_release_date,name,disc_number,duration_ms,explicit,popularity,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2QsiKW4zbgShEdg0BbIKi6,5tBnK7LvBMgvkXuePtfywp,6Pnzp5claqgLlPA5R71lZm,2020-03-20,Spazzatura bianca,1,156946,False,28,11,0.667,0.854,6,-4.456,0,0.216,0.0109,0,0.0852,0.646,129.976,4
3UsT3CGh8hlrzf2dSdbmXi,5tBnK7LvBMgvkXuePtfywp,6Pnzp5claqgLlPA5R71lZm,2020-03-20,Io potrei,1,216053,True,29,12,0.423,0.757,0,-7.186,1,0.425,0.0787,0,0.118,0.498,173.779,4
21wQy0jBLhxUVLDaPE0ipW,5tBnK7LvBMgvkXuePtfywp,6Pnzp5claqgLlPA5R71lZm,2020-03-20,Quello che cerco,1,173440,False,30,13,0.711,0.876,11,-6.458,0,0.237,0.104,0,0.113,0.565,120.043,4
2OgYGe8r0OaUlXDKRjiJQy,5tBnK7LvBMgvkXuePtfywp,6Pnzp5claqgLlPA5R71lZm,2020-03-20,Superuomo,1,201920,True,28,14,0.589,0.755,5,-5.638,0,0.318,0.0437,0,0.266,0.435,91.894,4
5VTLRTNd7Nsa7fPFwbk4tS,5tBnK7LvBMgvkXuePtfywp,74JAYujpLrkuxmStwW4D7L,2018-06-08,Sfoghi di una vita complicata 4,1,214026,True,31,1,0.631,0.744,5,-4.232,0,0.372,0.0387,0,0.431,0.36,88.666,4
7sXjMVmm7f0XWmlEq7f3o4,5tBnK7LvBMgvkXuePtfywp,74JAYujpLrkuxmStwW4D7L,2018-06-08,Basso Basso,1,165426,False,38,2,0.779,0.809,2,-5.223,1,0.233,0.0113,0,0.0941,0.47,124.96,4
4GObUIum0nG4coEgrzAwUp,5tBnK7LvBMgvkXuePtfywp,74JAYujpLrkuxmStwW4D7L,2018-06-08,Pillole,1,223786,True,32,3,0.431,0.682,5,-5.351,1,0.214,0.0186,0,0.294,0.324,97.884,4
4gYmGsmKNr4LU9VdqxkjyB,5tBnK7LvBMgvkXuePtfywp,74JAYujpLrkuxmStwW4D7L,2018-06-08,Bipolare,1,196213,True,29,4,0.664,0.754,11,-5.89,0,0.196,0.00389,0,0.372,0.827,165.053,4
05EJ0KBBSbz7NpsYnWQS4s,5tBnK7LvBMgvkXuePtfywp,74JAYujpLrkuxmStwW4D7L,2018-06-08,Mare,1,218440,True,30,5,0.348,0.736,11,-5.419,0,0.162,0.000771,0,0.093,0.207,173.125,4
5d752QgohJr1lY0F3evEf7,5tBnK7LvBMgvkXuePtfywp,74JAYujpLrkuxmStwW4D7L,2018-06-08,Posto di blocco,1,188573,True,24,6,0.643,0.735,7,-5.73,1,0.123,0.000308,0,0.0689,0.558,125.213,4
2jT3mVnxip9uDROo7M5FwL,5tBnK7LvBMgvkXuePtfywp,74JAYujpLrkuxmStwW4D7L,2018-06-08,Rimbaud,1,192440,True,26,7,0.688,0.617,10,-7.91,0,0.097,0.114,0,0.0978,0.338,119.959,4
4AO9MDPlGCDIlA6J7Ge0iD,5tBnK7LvBMgvkXuePtfywp,74JAYujpLrkuxmStwW4D7L,2018-06-08,44 magnum,1,222026,True,27,8,0.517,0.603,10,-6.484,0,0.176,0.034,0,0.115,0.328,86.664,4
1WRgNZYUAyyOiASvQrSlkj,5tBnK7LvBMgvkXuePtfywp,74JAYujpLrkuxmStwW4D7L,2018-06-08,Strano,1,198573,True,27,9,0.466,0.612,2,-7.915,1,0.159,0.0103,0,0.233,0.254,78.966,4
5Fm7plkwPsj8gP4kdC3eqj,5tBnK7LvBMgvkXuePtfywp,74JAYujpLrkuxmStwW4D7L,2018-06-08,Il bambino soldato,1,201945,True,30,10,0.649,0.759,7,-5.813,0,0.228,0.019,0,0.111,0.412,88.034,4
5D2fQvVTMUg2Sw82xFjXCG,5tBnK7LvBMgvkXuePtfywp,74JAYujpLrkuxmStwW4D7L,2018-06-08,Storia di una farfalla,1,188360,True,28,11,0.549,0.55,0,-8.741,1,0.141,0.0118,0,0.16,0.311,119.465,4
64y99LLpmYg1wRmH4vtLcf,5tBnK7LvBMgvkXuePtfywp,6cPpa42ADXmibIhaziOXRx,2017-01-13,Arirang,1,265266,True,33,1,0.587,0.7,1,-7.7,1,0.355,0.0465,0,0.0708,0.803,83.25,4
32Bsla4JMIU9tAeCui4RKp,5tBnK7LvBMgvkXuePtfywp,6cPpa42ADXmibIhaziOXRx,2017-01-13,Ulisse,1,204800,False,53,2,0.685,0.745,7,-6.2,0,0.28,0.093,0,0.127,0.311,95.95,4
4SnSSH1wJ7UJT5vY9V2AQq,5tBnK7LvBMgvkXuePtfywp,6cPpa42ADXmibIhaziOXRx,2017-01-13,Giulio Elia,1,196640,True,28,3,0.455,0.739,0,-6.474,1,0.309,0.0153,0,0.257,0.375,78.453,4
5CU3rFBSdJ8s6iCixGRqch,5tBnK7LvBMgvkXuePtfywp,6cPpa42ADXmibIhaziOXRx,2017-01-13,Il sentiero dei nidi di ragno,1,240800,True,38,4,0.558,0.533,9,-10.134,1,0.393,0.067,0,0.325,0.452,72.153,4
5y8erB6Lig7HMLoAtsViga,5tBnK7LvBMgvkXuePtfywp,6cPpa42ADXmibIhaziOXRx,2017-01-13,Ziggy,1,217613,True,27,5,0.724,0.664,1,-6.651,1,0.27,0.0179,0,0.181,0.418,84.972,4
32R2zt2aQbji0UUnChMdSW,5tBnK7LvBMgvkXuePtfywp,6cPpa42ADXmibIhaziOXRx,2017-01-13,Io ti ammazzerei,1,200733,True,26,6,0.749,0.612,6,-6.623,1,0.129,0.113,0,0.0967,0.49,94.028,3
6vqbDj6si54Hy2dMnjAmSX,5tBnK7LvBMgvkXuePtfywp,6cPpa42ADXmibIhaziOXRx,2017-01-13,Canto V,1,209813,True,32,7,0.696,0.654,7,-8.663,1,0.23,0.247,0,0.0672,0.496,99.885,4
6zxm3yIqOAoBoQlcdhUJWp,5tBnK7LvBMgvkXuePtfywp,6cPpa42ADXmibIhaziOXRx,2017-01-13,Bravo,1,224586,True,26,8,0.716,0.5,0,-8.904,1,0.0852,0.23,0,0.123,0.423,96.977,3
1yrneYDGaNVAZ3Ed7GrkYt,5tBnK7LvBMgvkXuePtfywp,6cPpa42ADXmibIhaziOXRx,2017-01-13,Niente di più stupido di sognare,1,205640,True,42,9,0.667,0.659,7,-7.101,1,0.266,0.103,0,0.12,0.206,85.169,4
67h9i3BcVU0mQHJfa6plJH,5tBnK7LvBMgvkXuePtfywp,6cPpa42ADXmibIhaziOXRx,2017-01-13,Borderline,1,212426,True,37,10,0.787,0.889,4,-5.386,0,0.246,0.0176,2.41e-06,0.108,0.572,147.877,4
5nLW5jsuLV5bV6DNVpWvtE,5tBnK7LvBMgvkXuePtfywp,6cPpa42ADXmibIhaziOXRx,2017-01-13,Redenzione,1,206679,True,32,11,0.743,0.718,1,-8.507,0,0.314,0.495,0,0.368,0.848,99.96,4
12faZ8kwVR5mQ14FoADU0I,5tBnK7LvBMgvkXuePtfywp,2ZQCbhBvMVqM1gO3ZMy5xX,2015,The Believer,1,190750,True,24,1,0.66,0.502,4,-8.576,1,0.272,0.623,0,0.118,0.259,82.675,4
21pejtfD6ntAEqUavOcbRS,5tBnK7LvBMgvkXuePtfywp,2ZQCbhBvMVqM1gO3ZMy5xX,2015,Sfoghi di una vita complicata 3,1,235333,True,40,2,0.521,0.855,1,-4.473,0,0.407,0.292,0,0.0985,0.483,179.974,4
4yeZffUxIqyONTIKN4LvAW,5tBnK7LvBMgvkXuePtfywp,2ZQCbhBvMVqM1gO3ZMy5xX,2015,Rabbia e talento,1,159124,True,25,3,0.63,0.621,6,-9.393,0,0.287,0.423,0,0.397,0.301,95.034,4
2CupuOAyWodOO4NzBJi6TQ,5tBnK7LvBMgvkXuePtfywp,2ZQCbhBvMVqM1gO3ZMy5xX,2015,Impeto e tempesta,1,130586,True,26,4,0.664,0.847,2,-6.144,1,0.31,0.168,0,0.194,0.76,135.837,4
0YcsHCytdUu4EFOdMXTeYd,5tBnK7LvBMgvkXuePtfywp,2ZQCbhBvMVqM1gO3ZMy5xX,2015,Fossa comune,1,118000,True,22,5,0.868,0.491,8,-6.616,1,0.123,0.11,0,0.0749,0.0693,122.221,4
6EPOxTrvdeh5bMs3KNaqBa,5tBnK7LvBMgvkXuePtfywp,2ZQCbhBvMVqM1gO3ZMy5xX,2015,Ho scelto te,1,222719,True,23,6,0.647,0.721,11,-7.222,0,0.186,0.249,0,0.247,0.371,125.068,4
1QaOSNQ7tfyyQELG7ORNdZ,5tBnK7LvBMgvkXuePtfywp,2ZQCbhBvMVqM1gO3ZMy5xX,2015,B.R.A. - H,1,103562,True,22,7,0.769,0.705,2,-6.422,1,0.44,0.222,0,0.104,0.512,145.837,4
6qcGtPHGcqyev9vt65B8bs,5tBnK7LvBMgvkXuePtfywp,2ZQCbhBvMVqM1gO3ZMy5xX,2015,Legend Killer,1,94693,True,23,8,0.669,0.83,0,-5.187,1,0.433,0.276,0,0.8,0.778,144.438,4
5TtC2O1iccjwk0BJxmcBSe,5tBnK7LvBMgvkXuePtfywp,2ZQCbhBvMVqM1gO3ZMy5xX,2015,Non è abbastanza,1,204250,True,39,9,0.655,0.684,7,-6.378,1,0.412,0.238,0,0.0807,0.192,93.534,4
10H5WKu0wtCHDa9QChtLn5,5tBnK7LvBMgvkXuePtfywp,2ZQCbhBvMVqM1gO3ZMy5xX,2015,Non fa paura,1,230500,True,22,10,0.6,0.657,2,-7.436,1,0.365,0.0118,0,0.11,0.502,152.617,4
09QclX9F2SDvGIjFJjZDua,5tBnK7LvBMgvkXuePtfywp,2ZQCbhBvMVqM1gO3ZMy5xX,2015,"Dio è perfetto, io no",1,232833,True,21,11,0.649,0.66,2,-8.778,1,0.372,0.226,0.00185,0.109,0.253,88.186,4
6ppWvWhR8C8leFN2STZ4Dt,5tBnK7LvBMgvkXuePtfywp,2ZQCbhBvMVqM1gO3ZMy5xX,2015,Quello che mi serve,1,136333,True,24,12,0.788,0.731,7,-6.621,1,0.394,0.258,0,0.0996,0.367,93.503,4
0gacIlMVaM5KVZd5KrUIeW,5tBnK7LvBMgvkXuePtfywp,2ZQCbhBvMVqM1gO3ZMy5xX,2015,Dedication,1,193842,True,23,13,0.692,0.778,11,-6.08,0,0.273,0.121,0,0.101,0.443,78.096,4
7pJFB65XBLA5MUcaaYo6O4,5tBnK7LvBMgvkXuePtfywp,2EttBcxKS6wOMosFWWHLlw,2014-09-04,L'origine del male,1,215064,True,40,1,0.674,0.68,9,-8.556,0,0.327,0.175,0,0.06,0.409,154.053,4
5TAEdKzAA3ud23ZfVblMwK,5tBnK7LvBMgvkXuePtfywp,2EttBcxKS6wOMosFWWHLlw,2014-09-04,Scusate per il sangue,1,246780,True,45,2,0.532,0.651,7,-10.121,1,0.406,0.141,0,0.377,0.433,97.206,5
0eEitiZBSWWDe0pt9jm4ru,5tBnK7LvBMgvkXuePtfywp,2EttBcxKS6wOMosFWWHLlw,2014-09-04,Erika e Omar,1,207096,True,29,3,0.763,0.666,9,-9.936,0,0.291,0.2,0,0.202,0.606,123.879,4
7uVO0eRUf1bCX6g3cmTdzi,5tBnK7LvBMgvkXuePtfywp,2EttBcxKS6wOMosFWWHLlw,2014-09-04,Skit per la disperazione,1,32500,False,21,4,0.62,0.468,7,-18.233,0,0.357,0.538,0,0.394,0.67,72.863,3
0dMO5ZHTIgmd6udtJVGJo5,5tBnK7LvBMgvkXuePtfywp,2EttBcxKS6wOMosFWWHLlw,2014-09-04,Papa Boys,1,161538,True,30,5,0.765,0.734,11,-9.343,0,0.241,0.03,0,0.0912,0.384,104.027,4
5gfPHC43ODT3Ec7Uqtkvh2,5tBnK7LvBMgvkXuePtfywp,2EttBcxKS6wOMosFWWHLlw,2014-09-04,Piovre,1,199539,True,27,6,0.42,0.808,8,-7.576,1,0.316,0.1,0,0.316,0.461,152.193,4
3QFTL4Xt6De7ImzRYvVF34,5tBnK7LvBMgvkXuePtfywp,2EttBcxKS6wOMosFWWHLlw,2014-09-04,Supereroi falliti,1,206117,False,53,7,0.705,0.622,10,-9.522,1,0.346,0.277,0,0.0977,0.387,84.782,4
4AcIcRRFY80Dq7kxflMAmC,5tBnK7LvBMgvkXuePtfywp,2EttBcxKS6wOMosFWWHLlw,2014-09-04,Ricco e famoso - Remix,1,148508,True,31,8,0.78,0.613,7,-7.84,1,0.401,0.0297,0,0.264,0.573,90.487,4
6Arxz3uvhnbRs2wniyqmVT,5tBnK7LvBMgvkXuePtfywp,7CLTdy9cDLh1dI4loc2YvQ,2013-06-08,Nspqr,1,160657,True,19,1,0.715,0.657,1,-10.742,1,0.243,0.0747,0,0.0747,0.412,135.912,4
0heEX9VqHJq6OQcqyzPE5t,5tBnK7LvBMgvkXuePtfywp,7CLTdy9cDLh1dI4loc2YvQ,2013-06-08,Per sempre,1,193173,True,26,2,0.524,0.609,7,-8.433,0,0.132,0.0183,0,0.504,0.409,115.432,5
5TeDz9kKt1dGIgzzpJdxUC,5tBnK7LvBMgvkXuePtfywp,7CLTdy9cDLh1dI4loc2YvQ,2013-06-08,Basquiat,1,183282,True,20,3,0.896,0.572,11,-8.468,1,0.33,0.0227,0,0.0851,0.656,149.995,4
0Tv54zBgq0HmhSycm9oCKu,5tBnK7LvBMgvkXuePtfywp,7CLTdy9cDLh1dI4loc2YvQ,2013-06-08,Rock and rolla,1,211468,True,18,4,0.647,0.713,10,-8.826,0,0.155,0.0271,0,0.405,0.583,80.715,4
0wwO7tIk7LPAEaBx8Aa9nl,5tBnK7LvBMgvkXuePtfywp,7CLTdy9cDLh1dI4loc2YvQ,2013-06-08,Io me & me stesso,1,232998,True,22,5,0.622,0.613,5,-9.079,0,0.162,0.0636,0,0.114,0.0998,83.8,4
4r4leXdVrzRb20CfMbnxI9,5tBnK7LvBMgvkXuePtfywp,7CLTdy9cDLh1dI4loc2YvQ,2013-06-08,Boogieman,1,223140,True,20,6,0.751,0.493,2,-10.479,1,0.0946,0.00302,0,0.0891,0.187,139.988,4
4phpaFhRrS3DQLhm4FNmer,5tBnK7LvBMgvkXuePtfywp,7CLTdy9cDLh1dI4loc2YvQ,2013-06-08,Long island,1,197715,True,29,7,0.847,0.547,2,-8.425,0,0.391,0.417,0,0.163,0.885,140.997,4
2ojVZBj8Gy2g35nwg2QQSB,5tBnK7LvBMgvkXuePtfywp,7CLTdy9cDLh1dI4loc2YvQ,2013-06-08,Saluta il cattivo,1,173387,True,18,8,0.573,0.651,9,-8.368,1,0.318,0.0257,0,0.314,0.532,149.991,4
4j7QXpUPj9WN3eF1PxzmSm,5tBnK7LvBMgvkXuePtfywp,7CLTdy9cDLh1dI4loc2YvQ,2013-06-08,Rose nere,1,266359,True,19,9,0.81,0.659,1,-9.034,1,0.107,0.163,0.0013,0.079,0.297,109.935,4
0PXDNmxJc5sgMNXdxkqEAL,5tBnK7LvBMgvkXuePtfywp,7CLTdy9cDLh1dI4loc2YvQ,2013-06-08,Raw Diamonds,1,168978,True,20,10,0.675,0.688,1,-7.595,0,0.14,0.0721,0,0.348,0.784,77.005,4
2l4qXCzxgzD8A8oAEXGnXQ,5tBnK7LvBMgvkXuePtfywp,7CLTdy9cDLh1dI4loc2YvQ,2013-06-08,Le solite canzoni,1,242363,True,39,11,0.679,0.413,6,-9.889,0,0.0379,0.56,0,0.0946,0.389,122.546,4
3QfbtaoR3NhlItlY6z6cV5,5tBnK7LvBMgvkXuePtfywp,7CLTdy9cDLh1dI4loc2YvQ,2013-06-08,Skinny & vans,1,216385,True,30,12,0.658,0.585,6,-8.837,0,0.0748,0.381,0,0.0883,0.154,80.972,4
2klXG5NsPdTz6YPXTe9cTI,5tBnK7LvBMgvkXuePtfywp,7CLTdy9cDLh1dI4loc2YvQ,2013-06-08,Honiro monster track,1,150500,True,30,13,0.714,0.507,1,-9.36,1,0.324,0.0212,0,0.326,0.495,92.74,4
6eV1QBcDOvBYDQxuzmQbhr,1pv59RDMxb8WKREVPpLDK9,2b4n2Ysm8i3stvuaFXTwEL,2020-10-27,Nuje vulimme na speranza - T4NO Version,1,202280,False,8,1,0.455,0.653,11,-7.449,0,0.215,0.59,8.68e-05,0.106,0.372,183.664,4
7yTMHrUGBNkAr7XEflwcHz,1pv59RDMxb8WKREVPpLDK9,2b4n2Ysm8i3stvuaFXTwEL,2020-10-27,No Me Empujés Caramba!,1,195906,False,6,2,0.806,0.48,4,-7.736,0,0.0513,0.83,0.146,0.078,0.201,100.08,4
5SV11s0OpKpu94JuMDEn7c,1pv59RDMxb8WKREVPpLDK9,2b4n2Ysm8i3stvuaFXTwEL,2020-10-27,Guagliun e miez a via - T4NO Version,1,259133,False,7,3,0.697,0.568,4,-7.164,0,0.0342,0.66,0.000352,0.11,0.547,136.168,4
6aH8xw2PgeaHGiWCC2g7Vi,1pv59RDMxb8WKREVPpLDK9,2b4n2Ysm8i3stvuaFXTwEL,2020-10-27,Nelly,1,265426,False,4,4,0.461,0.162,7,-12.344,1,0.0486,0.953,0.897,0.0949,0.319,102.164,4
2PZncu13zcCxIgLtrrWFFH,1pv59RDMxb8WKREVPpLDK9,2b4n2Ysm8i3stvuaFXTwEL,2020-10-27,Il cielo su Napoli - T4NO Version,1,332120,False,7,5,0.541,0.482,9,-9.723,0,0.0263,0.737,0.000218,0.111,0.245,136.093,4
7B2jodclFtZnDMyl3WtUHR,1pv59RDMxb8WKREVPpLDK9,2b4n2Ysm8i3stvuaFXTwEL,2020-10-27,Cambalache,1,226213,False,5,6,0.744,0.613,5,-6.764,1,0.0289,0.788,0.00607,0.105,0.746,120.186,4
6MFQjsDHsHw9R3iIkXZLdz,1pv59RDMxb8WKREVPpLDK9,2b4n2Ysm8i3stvuaFXTwEL,2020-10-27,Dicitencello vuje,1,326053,False,4,7,0.353,0.187,9,-15.42,0,0.0384,0.973,0.816,0.101,0.128,101.298,4
7nX1NHFfVbfbRxtba2vl9f,1pv59RDMxb8WKREVPpLDK9,2b4n2Ysm8i3stvuaFXTwEL,2020-10-27,Si Soy Así,1,255746,False,4,8,0.522,0.626,0,-6.934,1,0.041,0.61,0.000414,0.111,0.594,134.248,4
5mZVBplK0g2gpyozVw2sn8,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Killer - Gomorra Soundtrack / Gomorrah,1,186211,False,15,1,0.588,0.709,2,-4.764,0,0.0329,0.677,0.000249,0.133,0.42,155.871,4
5FFkTvQiMO2tf5tGHsfNI4,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Il Cielo Su Napoli,1,275811,False,20,2,0.659,0.428,9,-8.172,0,0.0487,0.423,1.38e-06,0.108,0.249,127.957,4
7IfoxyOVFc7TG1D9XvwHeF,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Nuje Vulimme 'Na Speranza - Sigla Gomorra / Gomorrah Title Track,1,177351,False,28,3,0.744,0.646,0,-7.879,1,0.0725,0.564,1.12e-05,0.235,0.505,85.042,4
45zgTujrufDBf0nAaKC9L6,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Je Nun M'Arrenne,1,197292,False,12,4,0.679,0.727,8,-7.423,0,0.0951,0.0459,0,0.0886,0.642,142.952,4
0cbOEACDW4E8VKmGu3KqXS,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Guagliune 'E Miez 'A Via - Gomorra Soundtrack / Gomorrah,1,255305,False,31,5,0.615,0.663,10,-7.139,0,0.0452,0.0139,0,0.115,0.466,130.019,4
43GrH9zzybDeKCCItRxzOq,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Odi Et Amo,1,218519,False,13,6,0.813,0.636,5,-6.453,0,0.036,0.0733,0.000238,0.112,0.377,116.025,4
1OGoPQqNBrW2iNRCC8LSNJ,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Uocchie D'Oriente,1,223416,False,12,7,0.642,0.479,10,-3.085,1,0.0305,0.238,0.0287,0.136,0.258,120.009,4
68luo7EPovGDNLDZAhd3HL,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Aria,1,191057,False,13,8,0.487,0.58,11,-8.598,0,0.0366,0.154,0.00783,0.088,0.0594,93.908,4
0785gBVkHfRyYVcqbh3otZ,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Maria Maddalena,1,212501,False,11,9,0.497,0.419,9,-8.49,0,0.0381,0.0144,0.00252,0.386,0.0375,127.976,4
3NhjK1ooR6KZptCkyZqL9z,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Vittoria,1,169262,False,17,10,0.654,0.617,9,-7.455,0,0.0421,0.00929,9.49e-06,0.134,0.363,87.92,4
6mKYY0w7iYLnZfTT7uBqag,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Senza Peccato,1,217404,False,12,11,0.578,0.903,8,-5.164,1,0.357,0.454,0,0.494,0.394,142.88,4
3HLukSaZ5TyT2wOwal0oG2,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Articolo Quinto,1,174862,False,9,12,0.467,0.668,9,-5.611,1,0.261,0.00118,0,0.113,0.356,183.752,4
6XyjltiKiJFdoSprrcLdg3,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Puortame Là Fore,1,261178,False,23,13,0.43,0.793,11,-3.479,0,0.0889,0.17,0,0.159,0.348,138.993,4
5xq2M7wDomW0Bw9Uh3Uwf3,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Blitz,1,256285,False,13,14,0.668,0.719,8,-5.769,1,0.0509,0.0237,0,0.0916,0.594,139.069,4
288x49uxP7MnWfKJwUAEYk,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Lasse Tutte Cose,1,209474,False,9,15,0.637,0.904,9,-5.047,0,0.0448,0.226,0,0.232,0.812,142.026,4
3NwhNQNS2UAXeDo4npTRsg,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Ave Maria,1,190451,False,10,16,0.625,0.746,2,-4.325,1,0.0895,0.279,4.83e-06,0.0612,0.705,76.523,4
1xiH46OYIhHKNrDzbMBnll,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Nisciune T'Adda Tuccà,1,165549,False,9,17,0.673,0.663,6,-8.821,0,0.0406,0.255,0,0.0868,0.0742,127.988,4
6dunn4D507QUNFARBzOajM,1pv59RDMxb8WKREVPpLDK9,6bKYD4ZDOSe9JKysKwIUPE,2017-11-17,Killer Gomorra Soundtrack - Gomorrah,1,218666,False,11,18,0.356,0.557,2,-8.051,1,0.24,0.14,5.04e-05,0.101,0.0903,80.142,4
2b0q72tedXLH7mC4UCbtDH,1pv59RDMxb8WKREVPpLDK9,1nF0LZSHMP4t4GEc5EIC62,2013-06-03,CMNF8,1,141176,True,5,1,0.647,0.773,2,-7.198,1,0.267,0.369,0,0.205,0.742,85.143,4
5pewc4QLnAkXaeik5qXH1Y,1pv59RDMxb8WKREVPpLDK9,1nF0LZSHMP4t4GEc5EIC62,2013-06-03,Io e te,1,224233,True,6,2,0.79,0.678,11,-8.305,1,0.231,0.227,0,0.137,0.705,82.0,4
38pyaGE88VsDj6Lec14BBU,1pv59RDMxb8WKREVPpLDK9,1nF0LZSHMP4t4GEc5EIC62,2013-06-03,Taxi driver,1,169356,True,4,3,0.769,0.954,11,-6.505,0,0.141,0.252,0,0.417,0.757,105.034,4
4AN2sAAJPW0n0gLpLtBLwi,1pv59RDMxb8WKREVPpLDK9,1nF0LZSHMP4t4GEc5EIC62,2013-06-03,A fine d'o munno,1,198620,True,8,4,0.751,0.73,0,-8.621,0,0.313,0.158,0.000113,0.102,0.862,86.944,4
7FoaTK8olQ0axog48B65zY,1pv59RDMxb8WKREVPpLDK9,1nF0LZSHMP4t4GEc5EIC62,2013-06-03,Proibit' ambit',1,207932,True,5,5,0.532,0.583,5,-7.996,0,0.19,0.0459,0.000764,0.112,0.156,89.889,4
5gA6zEPPTL2vI5p2KEos6Q,1pv59RDMxb8WKREVPpLDK9,1nF0LZSHMP4t4GEc5EIC62,2013-06-03,Santa Chiara,1,171431,True,5,6,0.694,0.577,11,-9.049,0,0.217,0.109,0,0.0969,0.375,91.06,4
