Id,artist_id,album_id,album_release_date,name,disc_number,duration_ms,explicit,popularity,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1IfUEsJO6WzC9RCoIwVMIO,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Via di qua (feat. Mr. Rain),1,207333,False,52,1,0.541,0.778,1,-7.232,1,0.151,0.147,0,0.0618,0.561,90.16,4
11HJ6wiM2H1nh4Ms7NyhMn,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Una voglia assurda,1,174646,False,48,2,0.833,0.695,10,-7.4,1,0.0674,0.021,0,0.0426,0.762,109.96,4
3eMtvXXyXR21EvAqDFs4tn,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Mainstream (La scala sociale del Rap),1,206280,False,34,3,0.739,0.619,7,-6.639,1,0.321,0.0373,0,0.0844,0.622,94.88,4
0pwbULuHR9ufNE5FhOGcCQ,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Supercalifragili (feat. Annalisa),1,170133,False,50,4,0.839,0.767,11,-5.183,0,0.0408,0.0303,0,0.064,0.726,96.009,4
5yFQ8pdtYLJvR7fVeQImMi,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,"Quando piove, diluvia",1,222586,False,33,5,0.609,0.94,9,-3.729,0,0.204,0.224,0,0.322,0.833,160.017,4
736e1ZB0LaFLPZnLpFrWef,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Beretta – feat. Boomdabash,1,211386,False,40,6,0.713,0.934,8,-3.434,0,0.124,0.0822,0,0.0634,0.947,90.064,4
3GGC5cuzs9I5YKgaZkap46,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Pericoloso – feat. Chadia Rodriguez,1,220146,False,40,7,0.779,0.737,0,-5.177,1,0.0922,0.0378,0,0.0921,0.318,120.243,5
4HwSZhAc4Gvvvbjj83TJDz,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,La Mia Hit – feat. Max Pezzali,1,212640,False,52,8,0.689,0.852,8,-6.11,1,0.074,0.0623,0,0.26,0.702,100.077,4
55kpvqyXejPiAT6p0PrTg0,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Siamesi – feat. Paola Turci,1,209613,False,31,9,0.706,0.818,1,-4.337,0,0.124,0.069,0,0.0641,0.714,79.958,4
0TPdeLbbj3ZOMTIKLjQtpV,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Reale,1,222800,False,33,10,0.739,0.93,0,-3.64,0,0.0811,0.00487,0,0.0687,0.848,112.049,4
0tftk8ZNT0bpIfwRDdhXST,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Cristoforo Colombo – feat. Sergio Sylvestre,1,208253,False,32,11,0.659,0.831,0,-4.703,1,0.0712,0.0558,0,0.0871,0.546,74.5,4
101MOC2RUlKhzdWmgjokJD,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Fiesta! – feat. Il Cile,1,177866,False,31,12,0.774,0.908,0,-4.114,1,0.132,0.172,0,0.0946,0.837,105.06,4
4G6bOBOtvMBc7KGGQY5jjJ,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Cuore a lato – feat. Enrico Ruggeri,1,203146,False,30,13,0.557,0.68,11,-8.223,0,0.0525,0.0313,0,0.0917,0.44,83.025,3
6ssmfVTtm9TdObC3cF2ut5,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Per sempre nell'83 – feat. Il Pagante,1,197173,False,39,14,0.737,0.865,6,-4.093,0,0.141,0.0315,0,0.211,0.882,139.957,4
5Euk15H9MhbYuNm6W3uwLD,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,RedNeck – feat. Jake La Furia,1,218880,False,30,15,0.515,0.807,11,-4.547,0,0.188,0.103,0,0.0848,0.579,124.392,3
0L8M5crM85RJ6qPkn4DS5F,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Il terzo spritz,1,171506,False,32,16,0.797,0.826,7,-3.297,1,0.0874,0.0361,0,0.211,0.822,130.073,4
2fjQvBSysiPDqteK52S27s,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Sarò scemo,1,158093,False,28,17,0.502,0.512,7,-7.863,1,0.0431,0.427,0,0.105,0.416,120.59,4
1aksnubT5G0p8COcMT6S5h,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,A me mi,1,206440,False,32,18,0.647,0.833,4,-5.02,1,0.0472,0.0977,0,0.291,0.805,149.896,4
5hjj61xAXLfX55BqSySca9,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Ostia Lido,1,173266,False,50,19,0.893,0.838,9,-2.826,1,0.215,0.0838,0,0.117,0.645,108.944,4
6cVg65BuW9ebGwhG4MRn85,2iK8weavvfS2xJCmzNzNE5,0Tf0cHIdHoqyjk4ejUvonx,2020-01-24,Tutto tua madre,1,222666,False,42,20,0.614,0.741,0,-5.756,1,0.112,0.245,0,0.32,0.31,128.18,4
5D25gXwyALPtn5mUfxSshG,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Meglio prima,1,229160,False,22,1,0.691,0.86,5,-4.588,0,0.127,0.122,0,0.323,0.803,128.019,4
0e6gwCRfSu9d3JpjDQu9Bm,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Maria Salvador (with Il Cile),1,223053,False,25,2,0.743,0.831,0,-2.955,0,0.164,0.164,0,0.324,0.854,97.035,4
4t6x3ByVMPCSabju6gMvCf,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Vorrei ma non posto,1,227600,False,21,3,0.697,0.72,9,-5.95,1,0.0494,0.0476,0,0.0844,0.737,96.056,4
0OGKNpmxiWrymHV4C5ycM3,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,I vecchietti fanno O,1,245653,False,19,4,0.699,0.829,6,-6.296,1,0.0851,0.383,0,0.324,0.86,100.044,4
1WrA35UU3hTFDSYXwC8OxB,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,+ Stile,1,208173,False,20,5,0.702,0.528,5,-6.769,0,0.0403,0.00198,0,0.376,0.74,134.011,4
7lxNkoFjmmGKPPmIA0gG1L,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Deca Dance,1,189293,False,22,6,0.7,0.903,9,-4.38,0,0.0598,0.158,0,0.37,0.844,125.056,4
0w615rq04nupgVD6Gpo1Xd,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Domenica da coma,1,166640,False,27,7,0.764,0.874,1,-4.857,0,0.0433,0.02,0,0.577,0.801,134.986,4
2kKO9nUlPNS080UOdjFf6I,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,I Love My Bike,1,250013,False,24,8,0.58,0.82,7,-5.28,1,0.166,0.00988,0,0.358,0.503,159.917,4
01qf3QUjpwaBv8cTDbKhJH,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Uno di quei giorni (with Nina Zilli),1,207653,False,21,9,0.498,0.887,11,-3.675,1,0.222,0.253,0,0.285,0.831,175.781,4
1ic8ali7H9cniOXhOMcx5l,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Senza pagare,1,196453,False,21,10,0.598,0.677,1,-5.826,1,0.0585,0.0249,0,0.0935,0.417,96.045,4
4NKobAmlqsCyprQpMuCK88,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Tre paperelle,1,230960,False,21,11,0.546,0.886,7,-5.034,1,0.152,0.0453,0,0.121,0.748,165.048,4
5vh1i18s9r8oESZ1hl5oZD,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Come un sasso,1,222173,False,17,12,0.616,0.773,0,-6.894,1,0.197,0.0901,0,0.237,0.772,170.082,4
1iS00m4Be1tCea7QOfzp5d,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Anni amari (feat. Pino Daniele),1,234640,False,15,13,0.519,0.734,4,-6.74,0,0.157,0.128,0,0.159,0.656,74.971,4
4UkYEKTS1xpwKariIH9XT2,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Ti amo o ti ammazzo,1,219253,False,23,14,0.579,0.649,0,-5.613,1,0.0405,0.0565,0,0.193,0.567,140.847,4
2sJbnYUleB1tv6zeIKEKKr,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Piccole cose (feat. Alessandra Amoroso),1,215880,False,20,15,0.559,0.729,8,-5.152,1,0.166,0.0579,0,0.0768,0.373,87.902,4
6Sx4XoeHZyWXoTVJewoVM9,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Intro,1,232226,False,24,16,0.438,0.777,8,-4.526,1,0.0652,0.498,0,0.0831,0.569,125.092,4
6Y6z2aiAd04jAGlF954Dq5,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Immorale,1,227893,False,23,17,0.689,0.786,0,-5.291,1,0.109,0.253,0,0.0786,0.62,133.32,4
0vd0p6iTadibdv3DEPNTKE,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Rap n'roll,1,217093,False,19,18,0.366,0.876,7,-5.634,1,0.088,0.033,0,0.661,0.773,171.065,4
4DsL2g48bEiIMJ0NcJPRBY,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Piccoli per sempre,1,240600,False,23,19,0.644,0.606,6,-5.938,1,0.095,0.279,0,0.108,0.503,120.122,4
7fC3KZNtzoSiYxzgH7mGcw,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,La tangenziale,1,212173,False,16,20,0.569,0.863,5,-4.554,0,0.172,0.0199,0,0.175,0.609,155.915,4
3QkSajZ7t28pd8JzrhnycG,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Domani smetto,2,158173,False,25,1,0.657,0.957,5,-2.612,1,0.128,0.306,0,0.413,0.946,97.98,4
1l0XlXo5ria7uZm9CuQ37o,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,La fidanzata,2,233733,False,17,2,0.679,0.757,8,-5.379,0,0.228,0.35,0,0.953,0.955,191.917,4
1j0LcE6Ma2FEDkW27ePDin,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Domani (feat. Paola Folli),2,304893,False,18,3,0.781,0.531,6,-7.301,1,0.112,0.103,0,0.164,0.725,95.028,4
2Jjo2j3ee7pA2j3AGKPKrM,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Faccia come il cuore,2,230626,False,26,4,0.683,0.921,7,-2.746,1,0.0288,0.0288,0,0.113,0.872,128.977,4
4fNhi3xdKRflNeSgsdUrVP,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,La mia ragazza mena (feat. Bruno De Filippi),2,195840,False,20,5,0.749,0.863,2,-6.29,1,0.0482,0.067,0,0.0746,0.851,119.976,4
2MrzrgKgT0R0mOVR4SfMMx,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Volume,2,275306,False,18,6,0.723,0.911,10,-4.269,0,0.113,0.101,0,0.307,0.77,110.084,4
6YzBuNBIXyicUkGIfDEuDq,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Tranqi Funky,2,202106,False,18,7,0.847,0.94,5,-4.773,0,0.0837,0.253,5.58e-06,0.351,0.895,107.819,4
7H04685eUfvJPu1SQVOKpn,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Fare a meno di te,2,256386,False,22,8,0.754,0.692,7,-6.356,0,0.0712,0.243,0,0.0928,0.924,91.972,4
7w5qzT1BX34S5sA7h7l3He,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Spirale ovale,2,232186,False,25,9,0.387,0.975,9,-2.332,1,0.242,0.0906,0,0.269,0.698,215.612,4
6SS7fbJDFl7Oinj3EnnYkA,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Maria Maria,2,260600,False,17,10,0.83,0.764,7,-7.947,1,0.0646,0.0812,0,0.316,0.624,97.074,4
1UNvDK03ALKBPEKQNydrhl,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Tocca qui (feat. Lory Asson),2,262426,False,15,11,0.768,0.832,1,-5.651,1,0.24,0.19,0,0.271,0.759,103.97,4
65L5hEXkTlKCIGjs80bEk4,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Nato sbagliato,2,220200,False,28,12,0.697,0.92,5,-3.617,1,0.037,0.122,0,0.356,0.921,120.031,4
27Sn63mYqXw9ZdueC7JduN,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,L'Italiano medio,2,288866,False,19,13,0.533,0.753,7,-6.45,1,0.391,0.398,0,0.246,0.673,200.06,4
0ApbZSEX0HFIPCSZ4nmDxN,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Guapa Loca (feat. Carmelo Saenz Mendoza),2,272026,False,15,14,0.719,0.673,0,-9.552,1,0.115,0.182,9.75e-06,0.354,0.83,93.917,4
0tpse2Ym5JF7Sf1xTXXZvS,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Duedipicche,2,196333,False,12,15,0.623,0.783,5,-4.078,0,0.0299,0.214,0,0.296,0.839,177.835,4
3bi96auDooKh4GUqLephPJ,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Non è un film,2,251400,False,18,16,0.612,0.533,4,-8.372,0,0.0321,0.565,0,0.354,0.362,141.965,4
0t097ktUKLxTehdHzDdob3,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Senza regole (feat. Bengi),2,247706,False,13,17,0.858,0.471,11,-7.474,1,0.257,0.0493,1.41e-06,0.644,0.627,94.019,4
0gLj0S4HS4T8PgSeeCDAkN,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Voglio una lurida,2,240893,False,14,18,0.857,0.795,7,-5.067,1,0.238,0.183,0,0.258,0.725,103.003,4
01BWYNuimGVKZJjH9hgk6M,2iK8weavvfS2xJCmzNzNE5,2o0mh49oqBnBZWKGMS6HWK,2018-05-11,Il sole dentro di me (feat. J-AX),2,254960,False,33,19,0.351,0.685,0,-5.355,1,0.058,0.674,0,0.131,0.286,149.225,4
4VkE3AdAXBoYnCzJ3Rzr9q,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Assenzio (feat. Stash & Levante),1,250533,False,29,1,0.554,0.64,0,-7.587,1,0.187,0.341,0,0.108,0.641,160.009,4
4nBn7z4YzNT6EirFUztmZk,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Comunisti col Rolex,1,294013,False,28,2,0.701,0.697,6,-6.153,1,0.17,0.267,0,0.11,0.912,79.934,4
6sDsSEVZID6rJAd4vhuRvK,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Il giorno e la notte (feat. Giusy Ferreri),1,211200,False,23,3,0.577,0.782,1,-8.532,1,0.105,0.00831,0,0.144,0.61,158.144,4
3Y5BRsKmTwjdnakP0gzXNH,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Senza pagare,1,196453,False,27,4,0.64,0.683,6,-5.826,1,0.0478,0.0237,0,0.0912,0.417,96.108,4
7oL7zk1gzCpqo62brvqrf1,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Fratelli di paglia,1,214733,False,23,5,0.687,0.651,7,-6.777,1,0.148,0.217,0,0.133,0.281,112.746,4
6WKloW5N32jgWtvjoxoanj,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Tutto il mondo è periferia,1,201306,False,23,6,0.605,0.925,4,-6.163,1,0.11,0.0978,0,0.0503,0.93,75.999,4
4Eb1C3Z7t3iA2vMLbB1zpc,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Milano intorno,1,196093,False,23,7,0.636,0.781,7,-6.987,1,0.206,0.099,0,0.082,0.901,151.869,4
6zfZMYW4a43wjW3lHCUUx4,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Vorrei ma non posto,1,225866,False,28,8,0.7,0.733,9,-5.88,1,0.0515,0.0525,0,0.118,0.718,96.05,4
7qCeQlaGxVSz7WjiaBIlsL,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,L'Italia per me (feat. Sergio Sylvestre),1,207333,False,24,9,0.511,0.772,8,-5.528,1,0.17,0.341,0,0.092,0.642,123.761,5
5JuA9hsIuQ5qkm9S5oWmXU,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Musica del cazzo,1,214626,True,23,10,0.47,0.923,9,-5.208,1,0.145,0.00274,0,0.102,0.836,199.784,4
0OJRyjlTqB4DEJeD9LQAs6,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Piccole cose (feat. Alessandra Amoroso),1,215880,False,26,11,0.603,0.729,8,-5.148,1,0.15,0.0585,0,0.0767,0.382,87.803,4
3U7JJnq3dbDh4hVhZPjDf3,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Cuore nerd (feat. Alessia Cara),1,164626,False,22,12,0.587,0.802,8,-7.323,1,0.354,0.000861,7.47e-06,0.0369,0.887,180.33,4
2QDOtIk7hb2IgDhF15RxMS,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Anni luce (feat. Nek),1,197533,False,20,13,0.382,0.675,4,-7.212,0,0.0655,0.0121,0,0.141,0.189,139.109,4
0S1odjQhiZ5V92SSVYgq4R,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Meglio tardi che noi (feat. Arisa),1,201133,False,22,14,0.54,0.645,5,-7.373,1,0.233,0.268,0,0.131,0.423,89.618,4
0F72b6KULnu8mgWbMBQdx7,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Allergia (feat. Loredana Bertè),1,229973,False,19,15,0.669,0.794,11,-6.517,0,0.0763,0.00631,0,0.111,0.162,101.981,4
0QwPU0gY0QNGS2SyPrPltV,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Pieno di stronzi,1,244760,True,19,16,0.558,0.927,2,-5.072,1,0.11,0.00227,0,0.142,0.463,123.348,4
0NJrDgF40OfbVrnjJ8m1Lq,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Senza Pagare VS T-Pain (feat. T-Pain),1,210093,False,25,17,0.679,0.625,6,-6.668,1,0.0405,0.0296,0,0.106,0.489,96.035,4
2x82H3RSJRRQKZDMFlIpG3,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Sconosciuti da una vita,1,180120,False,38,18,0.617,0.743,1,-5.001,0,0.135,0.0719,0,0.155,0.596,82.193,4
6T7auXdjnEFnifaWc796YQ,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Favorisca i sentimenti,1,126093,False,46,19,0.605,0.61,0,-8.974,1,0.0844,0.246,0,0.0914,0.265,79.822,4
5DtoXFQvulLjrMORIrJCp6,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Devi morire,1,253106,False,29,20,0.607,0.704,5,-5.794,0,0.249,0.21,0,0.109,0.76,165.747,4
5lWSsGJ5X7SHWnhuuVNDob,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Perdere la testa (feat. Giò Sada),1,224706,False,20,21,0.465,0.667,3,-7.5,1,0.0686,0.0478,0,0.105,0.341,78.929,4
4rAffnqeH4JGRdFVOVlGG4,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Il kaos è chiuso,1,243213,False,19,22,0.63,0.756,2,-7.819,0,0.0677,0.142,0,0.101,0.623,160.076,4
1diqJQMa6gTnBD65PwNWsl,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Show Intro - Live,2,108960,False,16,1,0.332,0.44,4,-12.143,0,0.0438,0.0767,0.585,0.966,0.307,106.198,3
1MBECkenzsloZ085A55AjR,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Musica del cazzo - Live,2,230840,True,18,2,0.529,0.95,2,-6.271,1,0.112,0.0006,0,0.981,0.245,99.949,4
3u7RH6Qa7hWdWRf1SUQ70p,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Senza pagare - Live,2,192986,False,19,3,0.576,0.929,6,-5.952,1,0.31,0.0863,0,0.868,0.445,96.025,4
6YqhX0oN8ClwQAhZd3l8IH,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Il bello d'esser brutti - Live,2,78346,False,18,4,0.667,0.944,11,-6.229,0,0.0929,0.0609,0,0.432,0.631,97.986,4
7auUws0Lk4bv5BNAAvkLjx,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Pensavo fosse amore e invece... - Live,2,66280,False,19,5,0.575,0.927,5,-6.923,1,0.135,0.0578,0,0.451,0.501,94.175,4
5n5W5L8yp6wV4A6QKQq6yz,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Anni luce (feat. Nek) - Live,2,201960,False,16,6,0.436,0.798,11,-6.956,0,0.151,0.139,0,0.7,0.225,139.261,4
0tBn8AFTK6dvUfYdxHqyHJ,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Sirene - Live,2,214866,False,17,7,0.485,0.944,7,-5.166,0,0.184,0.0408,0,0.927,0.0651,141.708,3
2k7n7XTu4Ec6h4O4HHDxvp,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Il giorno e la notte - Live,2,210626,False,16,8,0.427,0.901,1,-6.566,1,0.136,0.082,0,0.872,0.278,157.995,4
3QnY1aOhLn0HsoN4iHvu7D,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Piccole cose - Live,2,224266,False,17,9,0.404,0.826,8,-7.617,1,0.126,0.225,0,0.969,0.243,175.747,4
3KG0bsxYrVasLwGk3XmfwO,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Non è un film - Live,2,270186,False,16,10,0.45,0.716,4,-8.797,0,0.0683,0.208,0,0.678,0.385,77.343,4
4Cvm2eJDPyyxKNFTCWTtPx,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Spirale ovale - Live,2,271240,False,18,11,0.543,0.959,1,-5.842,0,0.0713,0.00769,0,0.991,0.363,108.015,4
4hSqZTjNOcwHJCnPs1UA0t,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Assenzio (feat. Stash & Levante) - Live,2,275760,False,18,12,0.382,0.935,0,-5.691,1,0.276,0.2,0,0.945,0.199,79.841,4
57BAhoOSqnOjg5GGb0VETb,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Intro - Live,2,239453,False,20,13,0.605,0.785,8,-8.104,1,0.0734,0.462,0,0.988,0.288,124.733,4
7bEkupwSXIv0tF4XrffDET,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Fratelli di paglia - Live,2,224400,False,16,14,0.523,0.847,4,-5.966,0,0.1,0.132,0,0.93,0.214,113.131,4
5ltZLS1d6nqYcbKz4iWYIz,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Allergia (feat. Loredana Bertè) - Live,2,243413,False,15,15,0.52,0.895,2,-6.566,1,0.0627,0.0382,0,0.859,0.205,102.06,4
6JZjVicLwaRjpJrrHJoi3h,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,L'amore eternit (feat. Noemi) - Live,2,255506,False,19,16,0.453,0.835,0,-7.097,1,0.0747,0.0443,0,0.951,0.273,80.952,4
01tluqQUDNPgaryZ3WnELx,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,L'uomo col cappello - Live,2,234266,False,17,17,0.533,0.956,8,-6.098,1,0.19,0.144,0,0.913,0.386,85.962,4
4al95PiYzQXIEC1eZBeIUx,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Uno di quei giorni (feat. Nina Zilli) - Live,2,234440,False,16,18,0.408,0.955,11,-4.254,1,0.321,0.165,0,0.964,0.567,175.925,4
55w0RkJeZ7Vx0HcD8O3aRD,2iK8weavvfS2xJCmzNzNE5,1WnXo5VywlMIsIRrK09nhi,2017-11-24,Comunisti col Rolex - Live,2,351146,False,17,19,0.485,0.911,6,-5.561,1,0.0836,0.0572,0,0.787,0.59,79.957,4
